soil,doy,hod,A(std),A(tuz),A(sox1),A(sox2),A(wue),A(cmax),A(pmax),A(cgn),A(pmax2),A(lcst),A(cap),A(mes),E(std),E(tuz),E(sox1),E(sox2),E(wue),E(cmax),E(pmax),E(cgn),E(pmax2),E(lcst),E(cap),E(mes),gs(std),gs(tuz),gs(sox1),gs(sox2),gs(wue),gs(cmax),gs(pmax),gs(cgn),gs(pmax2),gs(lcst),gs(cap),gs(mes),gb(std),gb(tuz),gb(sox1),gb(sox2),gb(wue),gb(cmax),gb(pmax),gb(cgn),gb(pmax2),gb(lcst),gb(cap),gb(mes),Ci(std),Ci(tuz),Ci(sox1),Ci(sox2),Ci(wue),Ci(cmax),Ci(pmax),Ci(cgn),Ci(pmax2),Ci(lcst),Ci(cap),Ci(mes),Tleaf(std),Tleaf(tuz),Tleaf(sox1),Tleaf(sox2),Tleaf(wue),Tleaf(cmax),Tleaf(pmax),Tleaf(cgn),Tleaf(pmax2),Tleaf(lcst),Tleaf(cap),Tleaf(mes),Pleaf(std),Pleaf(tuz),Pleaf(sox1),Pleaf(sox2),Pleaf(wue),Pleaf(cmax),Pleaf(pmax),Pleaf(cgn),Pleaf(pmax2),Pleaf(lcst),Pleaf(cap),Pleaf(mes),Rublim(std),Rublim(tuz),Rublim(sox1),Rublim(sox2),Rublim(wue),Rublim(cmax),Rublim(pmax),Rublim(cgn),Rublim(pmax2),Rublim(lcst),Rublim(cap),Rublim(mes),PPFD,Tair,precip,VPD,CO2
inter,214.0,16.0,5.1413433364272265,5.501801236974886,5.678822599237355,5.509904960676505,5.970861654794704,4.257527180550071,5.5181413730464985,5.456587949075228,5.923848038220918,5.337653662553963,3.891501350163909,3.5280786562354653,1.018086689973805,1.1635562267122774,1.3489234445685896,1.1670520608153268,1.3946197316240718,0.7357840607097524,1.1716175024815354,1.144809406677147,1.3684456513013572,1.095488089401332,1.2664494068992085,1.0150901842407722,0.0398436979947331,0.04553709138610328,0.05279211722626506,0.045673912484571234,0.05458062887519887,0.028795151654412907,0.04585259629132158,0.04480337302239825,0.053556197929876516,0.0428730276147234,0.04956417739257536,0.03972642145754768,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.021930739316094,22.329137351997257,24.437036903932896,22.359240747292045,24.13159145731886,18.035570846792613,22.389871282981964,22.161788879192887,23.94497858150275,21.72635883559095,29.06683617185293,27.407684167416782,27.62821974408741,27.628204280222462,27.628184575109724,27.628203908604412,27.62817971745205,27.628249753736373,27.628203423283733,27.628206273067835,27.628182499838328,27.628211516077517,27.628193342356862,27.628220062625303,-1.565901804343537,-1.8512169170843236,-5.628245552414729,-1.837630483144286,-2.2452235013454085,-1.1718952200824522,-1.7968711813241736,-1.7561118795040611,-1.1175494843223022,-5.614659118474691,-0.4110549194403561,-0.4654006552005058,True,True,True,True,True,True,True,True,True,True,True,True,856.9766473999998,27.62767925,0,2.589044149,41.55
inter,214.0,16.5,5.4155925506202065,5.731118585072785,5.820608665773941,5.660067751169947,6.130404794611688,4.6703374178045545,5.7683163101335815,5.66573501697395,6.130404793549657,5.588996542351589,4.019955069276915,3.705835453305471,1.0268189415505222,1.1540622247712118,1.300974502391202,1.1236950964490535,1.3483704533978595,0.7851593318634945,1.1712379436694982,1.126434291500646,1.3483195186133556,1.0952978625508076,1.1818940742689896,1.0148410270033217,0.04252602722154804,0.04779615301578494,0.05388100733280346,0.046538409896719216,0.055844085444219684,0.032517224315967035,0.04850753717219538,0.04665186147893415,0.05584197578727698,0.04536225915416885,0.048948893549707,0.04202993286913008,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.290752518921444,22.474296532333526,24.364226117668323,22.202433229427367,24.06939241701293,18.69908736894316,22.617958620279154,22.223998018302737,24.069392417012967,21.933711258949383,28.486241431425352,27.5113639927968,26.662322000525236,26.66230865764101,26.662293252242304,26.66231184197473,26.662288282245683,26.662347341243525,26.662306856574407,26.662311554739443,26.66228828758677,26.662314819742946,26.662305739159695,26.662323256543807,-1.580386897391685,-1.838471845195168,-5.628245552414729,-1.7705547536679354,-2.1644738845258824,-1.2408014397555238,-1.7977215902788284,-1.729804498751596,-1.104967256701059,-5.628245552414729,-0.3986295048178437,-0.4665465963450759,True,True,True,True,True,True,True,True,True,True,True,True,685.122792,26.66195612,0,2.446587699,41.55
inter,214.0,17.0,5.635219143268894,5.912413181670365,5.908042314084289,5.879823406979852,6.224075535749599,5.13362830355087,5.902793859745072,5.819176723630253,6.1566949469998535,5.8291056247460125,4.124444448252045,3.89412354662692,1.0146184335234436,1.1293615836556858,1.239690914852212,1.114863535263097,1.285050601446066,0.8437955315363875,1.1260718947929145,1.0897399486013553,1.2488176072762829,1.0938167418766551,1.0973506899368437,1.0145905903786585,0.04497821432913466,0.05006510320499638,0.05495637336946137,0.04942236024528862,0.056967337399862886,0.03740526593868149,0.04991926111687835,0.04830855688889582,0.055360992907428096,0.04848929306234239,0.04864596338244834,0.044976979975927006,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,21.61842319070573,22.762689188328398,24.44739238919525,22.624077140470572,24.152355270002445,19.715110418588512,22.721654827268097,22.36916341383893,23.841333434626513,22.410632991889507,28.050800430996212,27.78094334963334,25.51110622135981,25.511094415392574,25.511083063564893,25.511095907102398,25.51107839648914,25.51112379739445,25.511094753869934,25.511098492077974,25.51108212451597,25.511098072615127,25.511097709005853,25.5111062242246,-1.5677093815147678,-1.7985759865492137,-5.628245552414729,-1.7578348209548995,-2.056603368646536,-1.323262387948884,-1.7306740438920238,-1.6763524897662718,-1.0380742287886862,-5.573923998288977,-0.3862155792796625,-0.4676979104682905,True,True,True,True,True,True,True,True,True,True,True,True,507.844233,25.51091355,0,2.285754544,41.55
inter,214.0,17.5,5.592477408263974,5.872718002596152,5.807722577196536,5.816409766798475,5.906480295269043,5.638361527781742,5.814676103546156,5.7783069595776455,5.954322012564313,5.892609868122309,4.152684974616931,4.0445352019869985,0.9486087162560428,1.0821920892452412,1.1673841689317557,1.052570582547906,1.1016007409927089,0.9684654748998972,1.0526429143580418,1.0341120628531322,1.1286217342851563,1.0938976986420346,1.0128206948300198,1.014338868496793,0.04551588637605986,0.051925839967228264,0.05601380407709937,0.05050445350600442,0.05285716570665417,0.04646870018797675,0.050507924323555234,0.04961872478157772,0.05415377368240541,0.0524875343455028,0.04859706465761096,0.048669913699532136,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.003252966110374,23.557509920572656,25.055164456026244,23.229320226784786,23.758456017868184,22.24481246896889,23.219350096342662,23.01200166498663,24.04874382176643,23.675516645325818,27.947137139011254,28.3408563508721,24.1838645543372,24.183851158868904,24.18384261598084,24.183854129253213,24.183849212608877,24.18386256314193,24.18385412199992,24.18385598023593,24.18384650299875,24.18384998505425,24.183858115290903,24.183857963051548,-1.4735781147681997,-1.7315476615501737,-5.628245552414729,-1.6636609387128118,-1.7587023506851185,-1.5007328039031442,-1.6229289050103952,-1.5957742158754504,-0.9576390212042516,-5.601090863279784,-0.3738132048029423,-0.4688546167752485,False,False,False,False,False,False,False,False,False,False,False,True,332.8519742000001,24.1838304,0,2.111831266,41.55
inter,214.0,18.0,4.480937286546201,4.764972417201003,4.890671077036536,4.7587302008772285,4.546681291720956,4.701036833733684,4.762450264324512,4.642819812958479,4.7805435858136605,4.9604839600812385,3.826842382191453,3.7115085006156785,0.7106563813466743,0.8931753561341322,1.0989361333630867,0.8880668701621477,0.7460851251177709,0.8432901970111621,0.8917550777470044,0.8041526366081437,0.9063452722873644,1.092651002814561,0.9283055087389358,0.90762771119408,0.037308536630324886,0.046891066798914464,0.05769408318063849,0.046622860452466115,0.039168584144216964,0.044271997173104566,0.04681649915139943,0.04221720889889422,0.04758251612808166,0.057364092233724524,0.04873547891602503,0.04764984702767165,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.44307324700121,25.383945091214247,28.06425319003089,25.312901231469645,23.07435436514169,24.6709475836323,25.355201820125426,24.048898277727588,25.562551588759586,27.781194113132162,29.06689194279848,29.149702586198444,22.69132046237653,22.691302774844495,22.691282834998013,22.69130326989719,22.691317029051085,22.691307609110915,22.6913029124807,22.69131140185002,22.691301498575477,22.691283444076863,22.6912993704549,22.691301374296998,-1.1487310526626038,-1.4473653526460788,-5.628245552414729,-1.4202167799203085,-1.2301767708399152,-1.3251967753801115,-1.3930682071945382,-1.2708996299285709,-0.8093738935904732,-5.560374120600303,-0.3614224436152607,-0.4428681617925721,False,False,False,False,False,False,False,False,False,False,False,False,172.9616983,22.69140464,0,1.930133847,41.55
inter,215.0,6.0,2.0854527202065385,2.091199474078218,2.1714281629452445,2.1700511293719686,2.0539930182241197,2.1499568234452635,2.1740524322183092,2.1463253007101013,2.1410732896259104,2.0715411361771503,1.9028835360555658,2.03034648921661,0.16531574968188567,0.17071524307458766,0.3984324482510764,0.36149000234708456,0.14216819886234494,0.27355352652264003,0.3882449918624785,0.26308606491309633,0.2488896792370511,0.1540171588111155,0.2533152506392403,0.3741073196050918,0.02332148766661409,0.02408322593608544,0.05620971556089475,0.050997707500999835,0.02005594012430991,0.038591454544470376,0.05477241736957039,0.03711470529049608,0.03511188666789958,0.021727532898971343,0.035736243069221865,0.052777809651385135,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,27.32445059352697,27.73642668764542,35.40430013912611,34.78082755893474,25.251816426066302,32.69575879789137,35.22545509141758,32.343260134042204,31.84561496154965,26.3715180641639,33.06902052385656,35.4328072466144,7.349074684121791,7.349074473942378,7.349065609875839,7.349067047888827,7.349075585157927,7.3490704708834675,7.349066006430378,7.349070878337423,7.349071430942604,7.34907512392809,7.349071258673849,7.349066556750094,-0.4304706413966598,-0.4440418552635477,-1.841876883553002,-0.68832370486753,-0.403328213662884,-0.5661827800655389,-0.7154661326013059,-0.5526115661986509,-0.3761857859291081,-0.6340388493999783,-0.254044861127117,-0.3083297165946686,False,False,False,False,False,False,False,False,False,False,False,False,50.51023926,7.349112506,0,0.718267685,41.55
inter,215.0,6.5,4.354833667357993,4.392356889482996,4.385369520387649,4.586754791843783,4.3558680852736975,4.588687391166497,4.581890584617393,4.534878623689682,4.5209167448228404,4.349908765416972,3.2516899295511363,3.8960745261049596,0.3730356927677049,0.3941085133417572,0.4292711574307813,0.5803140497279122,0.3738546208689175,0.5835502864503926,0.5733702838191523,0.5120248219186202,0.496699523378131,0.3706305398616753,0.42201730711862573,0.5874790715615662,0.04680167582497023,0.04944564226833111,0.05385746414083235,0.07280912397936512,0.046904424896065264,0.07321518933883016,0.07193785917229509,0.06424064305237072,0.0623177467958979,0.04649990681805083,0.052947327477598144,0.07370815236919362,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.747198783729647,27.417977314295953,28.59621507712439,31.52842496797515,26.765252089619306,31.575779683420556,31.409899421552925,30.31094268670645,29.99991719572059,26.66157692596538,31.7832761207762,33.151642170877345,9.074227313059195,9.074226317742278,9.074224656931168,9.074217522834166,9.074227274379373,9.074217369979397,9.074217850803917,9.074220748288656,9.074221472137127,9.074227426660002,9.074224999546905,9.074217184414001,-0.7030154410449968,-0.7437198221306971,-1.9919875087588383,-0.9879461086448986,-0.7165835680735636,-0.974377981616332,-0.9608098545877652,-0.8794010924163647,-0.5401979167021959,-1.245740522187667,-0.2824035031594275,-0.3638122653308281,True,True,True,False,True,False,False,False,False,True,True,True,227.8667204,9.074208598,0,0.807653608,41.55
inter,215.0,7.0,5.245902974328258,5.3259528359011705,5.206124663051799,5.520876902574266,5.337950374583683,5.4585754347623405,5.515502997992608,5.515502997992608,5.465866128376531,5.313189443859929,3.8013172302229785,4.478872675644589,0.4846049634125433,0.5252370680657558,0.5081735608614087,0.6688870629053161,0.5324675800457614,0.613834018445682,0.6642959959956205,0.6642959959956205,0.619911749771457,0.5186374759260963,0.5062495935053378,0.6406476332828845,0.054298240202187265,0.05885120158307911,0.05693917401722745,0.07494800532672778,0.059661408852862564,0.06877893262997299,0.07443354161367753,0.07443354161367753,0.06945998035995063,0.05811169255921345,0.05672358701525775,0.07178357284003899,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,26.180100009849657,27.15272745421929,27.004088493014343,29.831709779305676,27.30425695285409,28.92158320472405,29.75098128262145,29.75098128262145,29.025257964460753,26.993232673651686,30.891597566759422,31.617126957719783,10.760767249958556,10.760765015709882,10.760765953985631,10.76075711678824,10.760764618123737,10.760760144005086,10.760757369238494,10.760757369238494,10.760759809807208,10.760765378603462,10.760766059779352,10.760758669597497,-0.8397914461149608,-0.92118160089626,-2.399769412756528,-1.1110919620526247,-0.9347466266931432,-1.0161367814744424,-1.0839619104588585,-1.0839619104588585,-0.6227510333648297,-1.6943880713186017,-0.2971904142396331,-0.3785805690209323,True,True,True,True,True,True,True,True,True,True,True,True,395.9510558,10.76066934,0,0.904353557,41.55
inter,215.0,7.5,5.595931696119252,5.716627575325173,5.536967181335164,5.9259515076158475,5.727384715943629,5.818604342200113,5.935469607852383,5.873833471607638,5.827967378310043,5.770815048893125,3.9986601101577617,4.627001066163821,0.5560197021655087,0.6139595894026395,0.5765206488424552,0.7552999736737529,0.6202652115294401,0.6741461376688666,0.7637991316439533,0.7141606934196605,0.6812207939326438,0.6449134335675396,0.5904204969774711,0.6937709354711457,0.05591478444374343,0.061741750513480576,0.05797653931309101,0.07595653630230613,0.06237590599857123,0.067794737475384,0.07681132126216261,0.07181906140589507,0.06850624378066868,0.06485478220898931,0.059374434985402035,0.06976842856380733,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,25.628539772611852,26.8200834601409,26.356508426270253,29.138930548814606,26.930976932239272,27.90551782552689,29.253287146062394,28.52756520423207,28.009192388644824,27.38714500994691,30.829366879758663,30.995019806171932,12.395058325307506,12.3950547256194,12.395057051625118,12.395045944426961,12.39505433386384,12.395050986350787,12.395045416391454,12.395048500327306,12.395050546816693,12.395052802519617,12.395056188055644,12.395049767101762,-0.9358246506616874,-1.0443199316270757,-2.8073682473146344,-1.234186673316505,-1.0578818417477491,-1.0985675721097696,-1.2206247631958316,-1.1528152125924638,-0.6645864482482169,-2.115710831160284,-0.31197678511070515,-0.3933482458347463,True,True,True,True,True,True,True,True,True,True,True,True,573.6259347,12.39485334,0,1.007618335,41.55
inter,215.0,8.0,5.872314186912758,6.0406793667145715,5.804809749390284,6.203650784831837,6.027568040777654,6.3037839252185925,6.216910876039673,6.189000243297538,6.109087487905593,6.167192493488788,4.151208616221198,4.709552280801569,0.6255877157864147,0.7037786112676959,0.6487586532005463,0.8026814677550345,0.697260816030001,0.8807441381994537,0.8127358257669489,0.7931256011268305,0.7423567754834881,0.7784744419876769,0.5902741056112474,0.7468476308371247,0.05678307046856431,0.06388075242586276,0.05888637244624685,0.07285869148043972,0.0632891034959303,0.07994497764886221,0.07377138876362327,0.07199124703958706,0.06738267734405615,0.07066127487592001,0.053577556480174135,0.06779033552003845,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,25.097652198855968,26.50625768158734,25.86763863069799,28.004899234243165,26.391826038907,29.004420740234924,28.13355583977535,27.86400241820816,27.117546789261407,27.65665363238833,29.232737560307623,30.49733199774928,13.963872588573878,13.963867223928435,13.963870998825312,13.963860438243794,13.963867671111705,13.963855082395813,13.963859748418393,13.963861093867905,13.963864577096324,13.963862099077954,13.963875011426266,13.963864268980567,-1.0318191498227982,-1.1809657292579343,-3.3503705210417367,-1.3029947487957734,-1.1674069493092858,-1.3843474284876662,-1.2894359688471249,-1.2623184089498274,-0.7064084310552281,-2.631755183763352,-0.3132038125444141,-0.40811527218495547,True,True,True,True,True,True,True,True,True,True,True,True,750.3667318,13.96354203,0,1.116342089,41.55
inter,215.0,8.5,6.085142142591917,6.288575814768115,6.016048545341217,6.40913073609779,6.339824187478175,6.361081154360321,6.456482761330488,6.426059976968826,6.397737630740652,6.4789789775026,4.268044733770162,4.737699375376233,0.692445739586928,0.7834611625071686,0.7210465675086432,0.8500357102712751,0.8107595078763533,0.8222582904236801,0.8804680291040305,0.8611473464161161,0.8439842595967533,0.8953287800771613,0.6743595010900931,0.7998763508535871,0.057087334487111466,0.06459144776690502,0.0594454255576691,0.07008052140069533,0.06684218761286452,0.06779026184001423,0.07258968266419079,0.07099667759621647,0.06958157256670218,0.07381496668895374,0.05559616019459108,0.06594487348185504,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,24.592237575886386,26.061203562670933,25.449796380458153,27.001504934565105,26.45399220919917,26.619870995742847,27.387060383518573,27.138242203698105,26.910158872197403,27.573674018384924,29.336397459765468,30.12406036105061,15.45451356551029,15.454506793362164,15.454511437419939,15.45450183977645,15.454504762185113,15.454503906599806,15.454499575411091,15.454501012997387,15.454502290044315,15.454498469673142,15.454514911245795,15.45450557196382,-1.1277746562557796,-1.2904422790085126,-4.191348218098919,-1.371776090384879,-1.3311091846966958,-1.303997914237907,-1.3853317256142734,-1.3582204551554846,-0.7753281402915244,-3.2017868463531256,-0.3279921777215085,-0.4228816243272695,True,True,True,True,True,True,True,True,True,True,True,True,919.4368298,15.45404666,0,1.229047885,41.55
inter,215.0,9.0,6.236619970499017,6.464926428227132,6.173974233329501,6.582297344139446,6.578084782174843,6.589988076502713,6.554089744603666,6.554089744603666,6.526793059411608,6.7856852189725885,4.346644613669318,4.719813676458236,0.754837931891858,0.8532076856653349,0.7914446757126865,0.9142078442655732,0.9122377643976184,0.9185583104125632,0.8994181975552932,0.8994181975552932,0.8843407346177861,1.0455282102870642,0.7583792686256847,0.7996715233438687,0.056912309282798175,0.06432958947676393,0.0596725183793554,0.06892918645493734,0.06878063574317905,0.06925722657984225,0.06781399798549076,0.06781399798549076,0.06667711001110341,0.07883129770382039,0.05717933123084741,0.060292838640585,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,24.11666031736566,25.562038306446887,25.090031204543557,26.358851504948593,26.32954926974769,26.412488555986467,26.16367069727003,26.16367069727003,25.977057303231934,27.843191243646608,29.460796550845302,29.10801535819799,16.85491728082543,16.854909459180398,16.854914370124273,16.85490460889289,16.854904765539267,16.85490426297557,16.85490578485768,16.85490578485768,16.854906983707515,16.85489416725561,16.854916999244175,16.854913715985383,-1.210138405307972,-1.3998730680671576,-5.628245552414729,-1.46763544762401,-1.4811879235353802,-1.440530495801269,-1.4134255439785282,-1.4134255439785282,-0.8035641279668595,-4.476285099948242,-0.3427799469802653,-0.4240948024484879,True,True,True,True,True,True,True,True,True,True,True,True,1075.9044,16.85431087,0,1.343893851,41.55
inter,215.0,9.5,6.329358423575875,6.569085837664053,6.283008948058624,6.6537371360961135,6.7166730961193775,6.736687885002925,6.662546383392452,6.662546383392452,6.6795792758144925,6.894473206793232,4.388298756338688,4.6688157713117,0.8109630570385137,0.9104769600690374,0.8585382390522002,0.9511772107903708,0.9842205257651172,0.9938759915093688,0.9562577439310282,0.9562577439310282,0.965004457231156,1.090291671270018,0.8423313903281068,0.8526355275713373,0.056330852076425623,0.06324373903486552,0.05963572232855367,0.06607107529948869,0.06836651802561534,0.06903726311644763,0.0664240074503401,0.0664240074503401,0.06703162074316013,0.07573511423475121,0.05850989037942578,0.05922568172421841,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,23.67480981401268,25.025539664518803,24.78900709128769,25.52970424657755,25.91482394726111,26.03923273738389,25.58306717359761,25.58306717359761,25.686741165367344,27.05523785675476,29.60593476357387,29.00430890135666,18.153750067602466,18.15374171446173,18.153746074168595,18.1537382981057,18.15373552446853,18.1537347139942,18.15373787164863,18.15373787164863,18.153737137454463,18.153726620916576,18.15374743456231,18.15374656963886,-1.2924689306832595,-1.4821591578840114,-5.628245552414729,-1.5228070637127442,-1.5905535734272982,-1.5499056675985656,-1.4957084598269224,-1.4957084598269224,-0.8588912685101129,-5.628245552414729,-0.35756709662241204,-0.438862908279877,True,True,True,True,True,True,True,True,True,True,True,True,1215.883614,18.15300822,0,1.4587031519999998,41.55
inter,215.0,10.0,6.368387285285111,6.623407788283912,6.349048859562568,6.677364156954013,6.812312648239599,6.543168225999553,6.64966406459713,6.730156508374332,6.7565367234190425,6.874292715354294,4.406775983394848,4.593232491638756,0.8593430697003254,0.9623164386834796,0.9210795112497344,0.9868608347557288,1.0545841497162376,0.9274971814513062,0.9747957156447091,1.012204301522071,1.0251654108668184,1.088244891829626,0.8421163342805386,0.9055485295213946,0.055423281649855945,0.0620650051942239,0.05940523499915661,0.06364811929833378,0.06801630387698676,0.05981917191656664,0.06286991815158682,0.0652827794237338,0.06611877661331253,0.07018745293517324,0.054312176739866186,0.05840349523273863,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,23.27008415168213,24.57248418048725,24.547123005873523,24.86079109422968,25.60377793192833,24.152343415294858,24.71218244313407,25.14761279812323,25.29275624978745,25.95626917168981,28.63137378709052,29.045751213541088,19.34050051670436,19.34049148454403,19.34049510158156,19.34048933166778,19.340483391415027,19.340494538664892,19.340490389942282,19.3404871087022,19.34048597183721,19.340480438911648,19.34050202772257,19.34049646385919,-1.3612198716642283,-1.564411570747586,-5.628245552414729,-1.5779576840198095,-1.6998727034698238,-1.4560426645697953,-1.5237732309309142,-1.5779576840198095,-0.900652020408619,-5.5469688727813855,-0.3588074895196668,-0.4536302824252334,True,True,True,True,True,True,True,True,True,True,True,True,1336.22319,19.33963386,0,1.5710194709999998,41.55
inter,215.0,10.5,6.3616082442940005,6.6284215677067015,6.379250350131562,6.689775201032883,6.967831355399662,6.785114109735247,6.664778792389461,6.6858123432110546,6.801398327748591,6.80951202610825,4.401205381882347,4.502004856157706,0.8990583482238683,1.0044113931167846,0.977938790482112,1.031515177667456,1.1737675054080432,1.076332278317108,1.021154056540974,1.03041506654445,1.0850743416421411,1.0893537816831764,0.9259754317046092,0.9053115685117191,0.05428129880104244,0.060642502132188775,0.059044081112898814,0.06227903995112345,0.07086839450712511,0.06498512857188522,0.061653430436175126,0.062212614691862685,0.06551298254152478,0.06577137936857802,0.05590654015792911,0.05465886491650808,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.905393308079805,24.161107472953585,24.36175224734569,24.462210717132066,25.89404513381389,24.94024603709157,24.338937910910772,24.442611725768927,25.02318508898043,25.06465461492477,29.02533961327341,28.444420978615884,20.40556460195503,20.40555502815279,20.405557433811428,20.405552565136425,20.40553963816639,20.405548492448645,20.405553506687998,20.405552665107397,20.40554769802656,20.405547309138765,20.40556215590485,20.40556403370288,-1.4164005898760323,-1.6195442375869018,-5.628245552414729,-1.6466300572816843,-1.890402434534728,-1.6737158769764668,-1.5924584178921193,-1.6060013277395109,-0.9423987452173366,-5.628245552414729,-0.37359653162690176,-0.4548539907112496,True,True,True,True,True,True,True,True,True,True,True,True,1434.374758,20.40458944,0,1.678187567,41.55
inter,215.0,11.0,6.319491176340662,6.573990921733652,6.3816678992932605,6.623731341178613,6.961755521457827,6.283853674996897,6.663466035228792,6.703676224985794,6.869137098528767,6.712558553962449,4.378227130341903,4.4034254614086,0.9298721764607066,1.0279542074305212,1.0281429865317353,1.0489746372728554,1.21466260384522,0.9173725066166386,1.0668391578515397,1.08506614814624,1.1646509276546968,1.088881591745111,0.9257358379761352,0.95815624565828,0.05300582470239572,0.05859720325068075,0.058607965017489376,0.05979552763197207,0.0692411171739206,0.05229325913909173,0.06081394382059928,0.06185302600622359,0.06639001497397068,0.06207053669263355,0.05277002538346343,0.05461821200174336,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.58317772436708,23.70196698060009,24.227294506773127,23.92819985178751,25.541539170758195,22.431326557865173,24.110841368802713,24.297454125577048,25.085374654186808,24.338923627082213,28.36181070706161,28.73469078595589,21.340323455255174,21.340314287981602,21.340314270337288,21.34031232329929,21.34029683721176,21.340324623541477,21.34031065358522,21.340308949992775,21.340301511571703,21.34030859338092,21.34032384185959,21.340320811674108,-1.4580205345730757,-1.6611159088186105,-5.628245552414729,-1.6746556004349795,-1.9589891243787283,-1.4444808429567064,-1.6611159088186105,-1.6881952920513486,-0.9976710196165296,-5.628245552414729,-0.3748452052635556,-0.4696230465781386,True,True,True,True,True,True,True,True,True,True,True,True,1508.338783,21.33926075,0,1.777456156,41.55
inter,215.0,11.5,6.254262801325617,6.527507053707414,6.364810070124951,6.571144371498224,6.97228313350168,6.551307339346017,6.527251636528307,6.613283853739233,6.766923775369753,6.599054436023165,4.3425924990343585,4.309769663949924,0.9522293465243448,1.0565828471634666,1.0709238672862478,1.0747826599244847,1.2707506719276858,1.0664751505793906,1.0573257844610655,1.0937631050148275,1.1643041805267087,1.0876393972007878,1.0094990001293274,0.9579021050707802,0.05170156168111177,0.05736783934648989,0.058146546314809415,0.0583560762435491,0.06899714306815383,0.057904984129176724,0.05740818027093377,0.05938670338681856,0.06321706415850491,0.05905418935245463,0.054811230283204386,0.052009584221992464,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,22.305437782362848,23.44841741759657,24.13596086964395,23.63688183487,25.458589334559377,23.550993080240087,23.447319370769147,23.820544724868512,24.50479120739099,23.75834049918515,28.942397924671287,28.38218794102343,22.137213188244925,22.13720321847389,22.137201848355147,22.137201479692102,22.137182757213225,22.13720227337861,22.13720314749481,22.137199666329924,22.137192926945342,22.13720025137943,22.13720771679135,22.137212646278407,-1.4996257016839718,-1.7026725795887632,-5.628245552414729,-1.716209038115749,-2.054620501290401,-1.662063204007805,-1.6485267454808188,-1.7026725795887632,-0.9987767361854868,-5.587636176833769,-0.3896361024711129,-0.4708548536330294,True,True,True,True,True,True,True,True,True,True,True,True,1556.644896,22.13608748,0,1.866097975,41.55
